meanCurrent,stdCurrent,maxCurrent,minCurrent,meanVoltage,voltageRange,meanGradient,maxGradient,minGradient,peakCurrent,peakPotential,peakWidth,peakArea,peakProminence,peakSymmetry,substance,chemical_group,concentration_mM
0.4017673111056942,0.03321037094647201,0.5139397761158295,0.32962112292130363,-8.526512829121202e-17,2.0,0.0025261763794421272,8.787865608329101,-7.268662332031205,0.5139397761158295,0.3707414829659317,0.24448897795591185,0.05968880405506226,0.14032326253996907,0.9062507309513304,glucose,carbohydrate,0.01
0.39323734979865865,0.028568152602472252,0.5081117929509398,0.3361828929468206,-8.526512829121202e-17,2.0,-0.007242610884825296,7.64260897453245,-6.9286242121856745,0.5081117929509398,0.32665330661322645,0.2605210420841684,0.048915861113500644,0.13824518746344366,0.625002339047911,glucose,carbohydrate,0.01
0.39966085654183575,0.03309972801650902,0.5112391973641738,0.3515541626107614,-8.526512829121202e-17,2.0,-3.974398308344007e-05,7.562407194079285,-8.176798465960216,0.5112391973641738,0.37875751503005994,0.27254509018036077,0.052660993801725044,0.1367982214940292,1.0606056023909742,glucose,carbohydrate,0.01
0.3964965249196675,0.039026849893980406,0.5290854373784203,0.3447162982700379,-8.526512829121202e-17,2.0,0.02480352717540543,6.50387722297139,-5.833307468661943,0.5290854373784203,0.3867735470941882,0.2645290581162325,0.06279497976672406,0.16289059489439045,1.444440337486509,glucose,carbohydrate,0.01
0.39676120691094763,0.0374243778131808,0.5165896840606855,0.3373690146802585,-8.526512829121202e-17,2.0,0.028416051139983415,7.421208326804283,-6.581922766277515,0.5165896840606855,0.3987975951903806,0.36072144288577146,0.06471614104101198,0.150860931734838,1.3684186336723927,glucose,carbohydrate,0.01
0.3998854960746438,0.031090780751317916,0.5010773874199645,0.3510218744847736,-8.526512829121202e-17,2.0,-0.02658502722623332,6.091609509083874,-11.215624439353475,0.5010773874199645,0.3987975951903806,0.29659318637274557,0.052314923685263644,0.12635280561416345,1.5517193912417873,glucose,carbohydrate,0.01
0.39006507823376557,0.036012732721292594,0.5139769086565891,0.3391561051636865,-8.526512829121202e-17,2.0,0.022083569954273585,8.261227153340165,-6.486322671423352,0.5139769086565891,0.410821643286573,0.2885771543086171,0.056309737350692404,0.15107461572319197,1.1818168071729278,glucose,carbohydrate,0.01
0.38594415585447467,0.03514004046996244,0.521326004507168,0.33724899726524155,-8.526512829121202e-17,2.0,-0.0014968486502308451,8.196764269517686,-6.989631147234682,0.521326004507168,0.3707414829659317,0.2765531062124249,0.05416367495167053,0.1613831761071043,1.2258046342497968,glucose,carbohydrate,0.01
0.39285207450628307,0.033209301022434676,0.4836574381459967,0.30047421050412143,-8.526512829121202e-17,2.0,-0.041229374563210255,6.257421658850994,-6.8833667955918045,0.4836574381459967,0.3587174348697393,1.503006012024048,0.07913103331580357,0.12818286234929738,2.0,glucose,carbohydrate,0.01
0.39671287497079843,0.03889448555046426,0.5037391159379621,0.31090015465379356,-8.526512829121202e-17,2.0,-0.04438097678212674,8.34613492502281,-7.086482708160318,0.5037391159379621,0.3987975951903806,1.5070140280561122,0.09230855547352643,0.15094037367218077,2.0,glucose,carbohydrate,0.01
0.39007109090552883,0.039375388432186284,0.5259594741156096,0.31876413436529355,-8.526512829121202e-17,2.0,0.02014539671036482,7.5033714948271495,-5.8978785804334635,0.5259594741156096,0.3707414829659317,0.26853707414829664,0.07263448657559947,0.1707177880172171,1.3928536422505786,glucose,carbohydrate,0.01
0.39471298855105796,0.03884553977034527,0.5412923877375774,0.30678809532243045,-8.526512829121202e-17,2.0,0.01738270315358026,9.750463892911121,-8.660749948219603,0.5412923877375774,0.3867735470941882,0.22444889779559118,0.06947207437484504,0.17979223337437283,1.2399976048239016,glucose,carbohydrate,0.01
0.41284176093475794,0.03203355499709042,0.5195263628256142,0.3545104862946123,-8.526512829121202e-17,2.0,-0.03025878848436849,7.276033020275129,-5.591334258073374,0.5195263628256142,0.43086172344689366,0.2645290581162325,0.05351125644465197,0.13216058968776462,2.0,glucose,carbohydrate,0.01
0.40506641387466674,0.0374288599340167,0.54143818796453,0.3475705450030926,-8.526512829121202e-17,2.0,0.004506568190742897,6.93428790137002,-9.279941635081762,0.54143818796453,0.3987975951903806,0.22444889779559118,0.05449181418066294,0.16244999805384064,1.9473559807727758,glucose,carbohydrate,0.01
0.391595874130556,0.03016656042847905,0.49943171135637643,0.3434825258137631,-8.526512829121202e-17,2.0,0.004199803705019552,8.74060463793407,-7.1351969457318845,0.49943171135637643,0.3627254509018034,0.24448897795591185,0.04690727746271329,0.13034616711260855,1.3461505244401575,glucose,carbohydrate,0.01
0.39726875578791726,0.03493254842459043,0.524398705908834,0.34588883501111806,-8.526512829121202e-17,2.0,0.011513830962117798,7.089117131826754,-6.070108340370659,0.524398705908834,0.40280561122244474,0.28456913827655317,0.056763828011255776,0.1545328196890678,1.5357095121598807,glucose,carbohydrate,0.01
0.3954193716796808,0.03265704747339342,0.5184128240963101,0.3480166297345669,-8.526512829121202e-17,2.0,0.0027750067954526968,6.537144433683125,-5.438152749934709,0.5184128240963101,0.39078156312625234,0.23246492985971945,0.052002307839859534,0.1479316611305943,0.9333338877731648,glucose,carbohydrate,0.01
0.3795659398688064,0.03117865106829586,0.4949340183948312,0.30329432622998687,-8.526512829121202e-17,2.0,-0.00859069731062649,6.963174040544345,-7.092816501984792,0.4949340183948312,0.39078156312625234,0.2885771543086171,0.06472023638340645,0.14605211345280206,0.7142874115545429,glucose,carbohydrate,0.01
0.40530734938802665,0.04361098073201505,0.542167362533238,0.32898082401757817,-8.526512829121202e-17,2.0,0.04055679963830751,6.320972795764568,-7.37800687111519,0.542167362533238,0.3867735470941882,0.29659318637274534,0.07977501112697273,0.17537964301666564,0.8500009356191639,glucose,carbohydrate,0.01
0.3983537775080775,0.03568406755758378,0.5170624365315619,0.3456682853643312,-8.526512829121202e-17,2.0,-0.019763059275135993,6.579786804063687,-6.668146858170836,0.5170624365315619,0.4388777555110219,0.2645290581162325,0.05943583326760663,0.14706139770395743,2.0,glucose,carbohydrate,0.01
0.39666740989223104,0.030590946959819013,0.501117239859612,0.34427452233865646,-8.526512829121202e-17,2.0,0.0014293910009481295,7.110331223917263,-7.108885144120208,0.501117239859612,0.3587174348697393,0.2765531062124249,0.04931566248672273,0.12793418108379107,1.7599924152756934,glucose,carbohydrate,0.01
0.3836646866754656,0.03505492242185561,0.5115644965756956,0.32549453825919894,-8.526512829121202e-17,2.0,-0.02908254130817964,8.674204032421926,-7.992940420244629,0.5115644965756956,0.3747494989979958,0.23647294589178358,0.0662454489648398,0.15941928342952894,0.6857165261064766,glucose,carbohydrate,0.01
0.38938774009534327,0.037549365424908034,0.5225613978463248,0.3369968868312113,-8.526512829121202e-17,2.0,0.0010615454793374503,7.374680710270539,-7.46183810484542,0.5225613978463248,0.3707414829659317,0.26853707414829664,0.05655248932927792,0.16046089649581308,1.0303028011954862,glucose,carbohydrate,0.01
0.38289757031790134,0.040660927447412065,0.5347622682715658,0.31787464437958635,-8.526512829121202e-17,2.0,0.028314427796240757,6.027789726957884,-9.05745937635703,0.5347622682715658,0.3867735470941882,0.23647294589178358,0.0626748061199066,0.18181982881472586,1.185183473952711,glucose,carbohydrate,0.01
0.3810999366257472,0.02957969357118576,0.488841180674652,0.32779521385618043,-8.526512829121202e-17,2.0,0.011380521966893925,8.159406059432804,-7.421862756915786,0.488841180674652,0.3587174348697393,0.2645290581162325,0.05654962918629001,0.13500072557719922,0.9411769022459657,glucose,carbohydrate,0.01
0.39847621750461193,0.03674310086320724,0.5169771279945061,0.3246198902173718,-8.526512829121202e-17,2.0,-0.029473085592813402,8.778279844154056,-6.131712287891318,0.5169771279945061,0.37875751503005994,1.1703406813627253,0.08059225451441332,0.1568912774432819,2.0,glucose,carbohydrate,0.01
0.3822489311484375,0.0316062869629224,0.4874930391184215,0.32431668113181106,-8.526512829121202e-17,2.0,-0.026958261050809684,6.964872868618926,-7.809889871904787,0.4874930391184215,0.3587174348697393,1.2144288577154307,0.06320893856929377,0.13535318393150375,2.0,glucose,carbohydrate,0.01
0.39203903297817505,0.034435895375945796,0.5190337182302232,0.3208345262580919,-8.526512829121202e-17,2.0,-0.027169251535818728,6.658046447932314,-8.087718407663523,0.5190337182302232,0.3306613226452906,0.19238476953907813,0.06460786409188624,0.15740679416241743,0.7777798312567461,glucose,carbohydrate,0.01
0.39738015466240084,0.03636238900387485,0.5292235905127005,0.346830921784999,-8.526512829121202e-17,2.0,0.007262038708844656,6.599814148577231,-7.660603992835654,0.5292235905127005,0.37875751503005994,0.27254509018036077,0.05697550795672144,0.15940203914766732,1.5185137270675941,glucose,carbohydrate,0.01
0.3935764759403428,0.029462070497859327,0.49270946841448643,0.3439023316476902,-8.526512829121202e-17,2.0,-0.002765959273119286,6.379650006479764,-5.611653763380403,0.49270946841448643,0.39078156312625234,0.34468937875751515,0.049024401975992477,0.1225041452923229,2.0,glucose,carbohydrate,0.01
0.3927421812909977,0.04103524630277794,0.5364192733374888,0.34030118657417435,-8.526512829121202e-17,2.0,0.0038107355845429965,7.83429386692729,-6.426202494503627,0.5364192733374888,0.40681362725450887,0.2645290581162325,0.06204326603632078,0.17366435997023427,1.6399936128637413,glucose,carbohydrate,0.03
0.3960115878272679,0.035246196817605685,0.5173031835083634,0.33166745566633654,-8.526512829121202e-17,2.0,-0.02369015004236684,5.884751243201201,-6.651156917398282,0.5173031835083634,0.35470941883767515,0.24849699398797598,0.06986356129673954,0.15469942721666652,0.7222241473631994,glucose,carbohydrate,0.03
0.4024181526458701,0.036401102366596716,0.5357959282838397,0.3502435737815821,-8.526512829121202e-17,2.0,0.02877880712083284,5.889818187202501,-6.357135764349422,0.5357959282838397,0.37875751503005994,0.23647294589178358,0.05533379970598248,0.16004131118320902,0.9666669438865815,glucose,carbohydrate,0.03
0.4079735389448851,0.04094409241048493,0.5512258598308756,0.347665649754109,-8.526512829121202e-17,2.0,0.024862312818023178,7.579154713972599,-6.093394565789183,0.5512258598308756,0.3587174348697393,0.2765531062124249,0.06148066567786166,0.17251764913311257,0.9166672442089587,glucose,carbohydrate,0.03
0.38598194600348273,0.042756405135674136,0.5183258916803556,0.31622621229357223,-8.526512829121202e-17,2.0,0.018071714444633777,6.222988122125621,-6.850189318341357,0.5183258916803556,0.3627254509018034,0.725450901803607,0.08083372417942906,0.17137101370451574,0.5,glucose,carbohydrate,0.03
0.39219751106663525,0.0369312962513828,0.5295509607245699,0.3373847766711349,-8.526512829121202e-17,2.0,-0.003169114751345612,6.2466488455024205,-5.762646858732133,0.5295509607245699,0.39078156312625234,0.2525050100200401,0.05888777021893101,0.1656377532921477,1.9999881191887718,glucose,carbohydrate,0.03
0.40275578511211046,0.03270487164691384,0.5234599975129954,0.3560502110370212,-8.526512829121202e-17,2.0,0.004552490758368776,7.678320337398162,-9.667453934611324,0.5234599975129954,0.3587174348697393,0.28056112224448904,0.052622443478166,0.14590752824955594,0.8918926208862441,glucose,carbohydrate,0.03
0.4150712290871161,0.03729607652990666,0.5453736991715111,0.35347638141473664,-8.526512829121202e-17,2.0,-0.010313412058392245,6.620811528940713,-12.679329745257569,0.5453736991715111,0.3466933867735469,0.2885771543086173,0.058120182479469935,0.15839158735545955,1.2499980507964459,glucose,carbohydrate,0.03
0.41263081931292866,0.035332088240112365,0.5381614756626345,0.35820379357924376,-8.526512829121202e-17,2.0,-0.03020886714135216,6.4345778279285994,-6.42612834584174,0.5381614756626345,0.350701402805611,0.25651302605210424,0.05518575821577168,0.15215881429467443,1.3703669479054237,glucose,carbohydrate,0.03
0.3968365462263005,0.03607545357513415,0.5249732501003698,0.3413359880425995,-8.526512829121202e-17,2.0,-0.021470882927257996,5.924968423451773,-5.598121341900217,0.5249732501003698,0.32665330661322645,0.2404809619238477,0.055906178649854955,0.15489072565823064,0.6666689768358421,glucose,carbohydrate,0.03
0.3961187207070733,0.033164038568324755,0.5248898043609435,0.3460047465153655,-8.526512829121202e-17,2.0,-0.008231674163030146,6.022312616438178,-6.405076943484978,0.5248898043609435,0.35470941883767515,0.21643286573146292,0.05136294392200364,0.1532716929845112,0.6363663856541432,glucose,carbohydrate,0.03
0.3914310957317405,0.038725175826158746,0.49687189132363235,0.2996271709628201,-8.526512829121202e-17,2.0,-0.048949738195183355,6.554947767947596,-7.711512548901169,0.49687189132363235,0.3747494989979958,1.4589178356713426,0.09141357371577086,0.1487700231437934,2.0,glucose,carbohydrate,0.03
0.3919162613730307,0.0507549610223176,0.5361673030963902,0.31781722193364137,-8.526512829121202e-17,2.0,0.05228172778471625,5.963740126619321,-7.336567953882742,0.5361673030963902,0.37875751503005994,0.36072144288577146,0.0971443115080611,0.1915143515857255,1.2499984406347269,glucose,carbohydrate,0.03
0.40306642316795893,0.03421260072063441,0.5229998842087269,0.3565458884703518,-8.526512829121202e-17,2.0,-0.008644384676530873,6.1742996301787585,-6.40785378152912,0.5229998842087269,0.3466933867735469,0.25651302605210424,0.052956299969431145,0.1454148025653147,1.1333322244536648,glucose,carbohydrate,0.03
0.3954206652926459,0.040209427544631825,0.5316827771399258,0.3376418088980292,-8.526512829121202e-17,2.0,0.008283311887672873,7.671431103362449,-8.490496980613933,0.5316827771399258,0.3186372745490982,0.28056112224448904,0.05864971955425689,0.16435027348011932,0.7073188542425831,glucose,carbohydrate,0.03
0.387349821411721,0.03777508790869801,0.516955676908785,0.34101383749812786,-8.526512829121202e-17,2.0,0.005767753620581708,6.4952420598182385,-6.44147317276439,0.516955676908785,0.3346693386773545,0.2765531062124249,0.05972473915940349,0.15843534158619543,0.6829287587627959,glucose,carbohydrate,0.03
0.40891131963444266,0.034070626857835955,0.5401217501336354,0.3592625539387519,-8.526512829121202e-17,2.0,0.015107514004706505,7.325641139935248,-6.49159105167012,0.5401217501336354,0.37875751503005994,0.22444889779559118,0.050560708421834084,0.1554646295168306,1.6666587461258469,glucose,carbohydrate,0.03
0.40541331236946937,0.037208089623585065,0.5230936277752795,0.35044947339603316,-8.526512829121202e-17,2.0,-0.028292635908660217,6.682996820947167,-6.984982982920187,0.5230936277752795,0.3827655310621241,0.2885771543086171,0.061360723188709144,0.14714172713009865,0.8000012474922185,glucose,carbohydrate,0.03
0.39873618117301246,0.046129466387593826,0.5571644475504943,0.30367929002473526,-8.526512829121202e-17,2.0,0.006313890301624902,6.6877757697643645,-6.817570010121223,0.5571644475504943,0.37875751503005994,0.2645290581162325,0.07100019347571729,0.19243627861188495,0.9411769022459657,glucose,carbohydrate,0.03
0.4044690169451628,0.03666711670250024,0.5326033781899245,0.3519904107496474,-8.526512829121202e-17,2.0,0.002394303338803624,7.3638068648200985,-8.485999124394816,0.5326033781899245,0.40280561122244474,0.2765531062124249,0.05903206014390293,0.15655265412994995,1.8749909037403942,glucose,carbohydrate,0.03
0.3949196525831087,0.03864730788571918,0.5279911676709004,0.33076474960882496,-8.526512829121202e-17,2.0,0.02298341907964851,7.874716158758666,-7.719000778003263,0.5279911676709004,0.3867735470941882,0.2645290581162325,0.05873594093205352,0.16128171033380467,1.199998336680498,glucose,carbohydrate,0.03
0.3959505511169163,0.03317489880044923,0.5130338272453931,0.33432923495179134,-8.526512829121202e-17,2.0,-0.01587005166573133,5.752994943159202,-5.692632644760508,0.5130338272453931,0.3627254509018034,0.2404809619238477,0.053075724390736205,0.14229648925642413,0.8750009746017744,glucose,carbohydrate,0.03
0.3923719476510069,0.033638699490341366,0.5058875322659696,0.3364701111591889,-8.526512829121202e-17,2.0,-0.010100444804856128,6.221149077543323,-7.187583784411181,0.5058875322659696,0.37875751503005994,0.2605210420841684,0.053177048272510796,0.13893564986977397,0.9117653533689494,glucose,carbohydrate,0.03
0.3861551039099439,0.03787206425688106,0.5200800404776514,0.3018473936454056,-8.526512829121202e-17,2.0,-0.029965833595878153,9.14270303195623,-13.854984335760065,0.5200800404776514,0.36673346693386755,0.2885771543086173,0.06889015137762,0.16650930255047158,0.8461548303684556,glucose,carbohydrate,0.03
0.39303721813919357,0.03377312834974514,0.5091777069042909,0.3268620361844412,-8.526512829121202e-17,2.0,-0.04568008550180328,7.04365827226659,-6.246366342585247,0.5091777069042909,0.3627254509018034,1.4148296593186371,0.07178104376695336,0.14977934293521855,2.0,glucose,carbohydrate,0.03
0.39547347931898175,0.02969941300194291,0.4915160995904357,0.3223994438083836,-8.526512829121202e-17,2.0,-0.018792973528545743,7.413277585037982,-6.703652896998356,0.4915160995904357,0.3386773547094186,1.4749498997995991,0.062311355129033505,0.1255636300711544,2.0,glucose,carbohydrate,0.03
0.3884520665073304,0.03300295641704836,0.5026939513904518,0.34151538922651703,-8.526512829121202e-17,2.0,-0.0017396832699596771,6.038456662556129,-5.524368988011645,0.5026939513904518,0.40280561122244474,0.2765531062124249,0.052332813045119914,0.13939872458656094,1.156248781747778,glucose,carbohydrate,0.03
0.39594940303083226,0.037135587830936616,0.5200569621350036,0.328835072906229,-8.526512829121202e-17,2.0,-0.012457934137264665,5.922464360775756,-6.022124614368245,0.5200569621350036,0.3386773547094186,0.27254509018036077,0.06693721432156616,0.1554183131668127,0.8378389313293669,glucose,carbohydrate,0.03
0.38421194609428594,0.03456716121054651,0.5189637475154786,0.3086616318430655,-8.526512829121202e-17,2.0,-0.006741098605993614,13.536259730558669,-12.840049846869434,0.5189637475154786,0.3747494989979958,1.1062124248496994,0.05594207372762401,0.1614200505011391,2.0,glucose,carbohydrate,0.03
